date,fmisid,station_lat,station_lon,temperature,humidity,wind_speed,precipitation,fire
2021-10-22,101785,64.66589,24.40695,1.13,88.17,10.03,,1
2021-10-28,101785,64.66589,24.40695,5.57,95.21,5.95,,1
2022-02-10,100947,60.37788,22.0964,0.67,74.95,5.84,,1
2022-02-06,100947,60.37788,22.0964,0.99,92.7,6.94,,1
2022-02-12,101785,64.66589,24.40695,-7.05,90.71,4.84,,1
2022-03-01,101785,64.66589,24.40695,0.28,88.29,13.4,,1
2022-04-03,100947,60.37788,22.0964,1.05,80.06,3.82,,1
2022-05-13,101785,64.66589,24.40695,4.55,85.71,6.31,,1
2022-05-08,100947,60.37788,22.0964,5.3,65.54,7.03,,1
2022-05-23,100947,60.37788,22.0964,10.32,64.67,3.45,,1
2022-06-09,101785,64.66589,24.40695,11.24,87.46,3.41,,1
2022-06-28,101237,61.040298,28.129162,21.02,56.92,4.41,,1
2022-07-04,101636,63.321083,30.045778,21.57,72.91,1.04,0.0,1
2022-07-06,101237,61.040298,28.129162,16.88,67.38,3.73,,1
2022-07-06,101310,62.327833,23.542283,14.33,81.04,2.45,,1
2022-07-08,101237,61.040298,28.129162,17.45,61.33,3.41,,1
2022-07-20,101252,61.1982,28.47308,18.13,72.04,9.94,,1
2022-07-25,100683,60.303725,25.549164,18.3,75.46,3.58,,1
2022-07-29,101237,61.040298,28.129162,14.97,82.33,3.2,,1
2022-08-06,101252,61.1982,28.47308,19.59,80.42,8.53,,1
2022-08-11,100683,60.303725,25.549164,19.08,83.33,5.52,,1
2022-08-15,101191,60.898392,26.948819,22.3,58.67,3.52,,1
2022-08-10,100947,60.37788,22.0964,18.88,82.29,7.49,,1
2022-08-12,100947,60.37788,22.0964,19.8,78.14,4.56,,1
2022-09-01,101785,64.66589,24.40695,9.63,64.29,7.15,,1
2022-09-10,100947,60.37788,22.0964,12.67,70.62,3.53,,1
2022-09-22,100947,60.37788,22.0964,10.63,79.78,2.92,,1
2022-09-27,101785,64.66589,24.40695,8.89,87.67,3.07,,1
2022-10-20,101785,64.66589,24.40695,5.36,83.29,3.24,,1
2022-11-02,101785,64.66589,24.40695,0.9,98.08,4.4,,1
2022-12-19,100947,60.37788,22.0964,1.91,83.96,5.84,,1
2023-01-29,101785,64.66589,24.40695,-0.32,88.46,8.61,,1
2023-03-02,101851,65.868932,24.179364,0.34,65.62,2.39,0.0,1
2023-04-21,101851,65.868932,24.179364,6.77,67.79,2.06,0.0,1
2023-05-07,101785,64.66589,24.40695,3.72,75.5,6.39,,1
2023-05-08,101785,64.66589,24.40695,4.8,79.58,7.6,,1
2023-05-10,100947,60.37788,22.0964,8.66,75.71,5.39,,1
2023-05-21,101237,61.040298,28.129162,14.96,49.79,1.4,,1
2023-05-26,101785,64.66589,24.40695,7.18,74.54,8.48,,1
2023-06-14,101651,62.769415,30.974667,17.29,47.21,1.44,0.0,1
2023-06-15,107565,67.7687,29.211018,12.91,48.96,3.57,0.0,1
2023-07-08,101103,61.25294,22.34613,16.68,80.71,3.64,1.3,1
2023-07-12,101933,66.579444,26.010944,18.96,58.75,1.06,0.0,1
2023-08-01,101851,65.868932,24.179364,17.58,82.0,2.19,4.0,1
2023-08-01,101237,61.040298,28.129162,19.19,70.62,2.51,,1
2023-08-07,100947,60.37788,22.0964,24.82,72.21,8.96,,1
2023-08-11,101660,63.75144,22.52282,16.49,74.08,7.5,,1
2023-08-22,101785,64.66589,24.40695,16.84,77.71,3.05,,1
2023-09-26,101851,65.868932,24.179364,12.75,86.92,3.11,0.1,1
2023-10-12,100683,60.303725,25.549164,8.75,73.0,6.41,,1
2023-10-18,101851,65.868932,24.179364,-2.29,82.46,2.61,0.0,1
2023-12-30,101851,65.868932,24.179364,-11.29,88.46,2.4,0.0,1
2024-05-01,101246,61.038791,28.563954,6.38,68.42,2.88,,1
2024-05-30,101636,63.321083,30.045778,18.66,78.79,1.28,1.4,1
2024-05-16,101785,64.66589,24.40695,8.6,73.33,2.98,,1
2024-05-20,101785,64.66589,24.40695,6.15,70.54,5.6,,1
2024-05-29,100683,60.303725,25.549164,19.45,72.75,2.9,,1
2024-05-31,101028,60.391715,25.607297,21.8,61.17,2.04,0.0,1
2024-07-27,101785,64.66589,24.40695,20.1,76.71,2.39,,1
2024-08-04,101191,60.898392,26.948819,16.68,93.88,2.2,8.9,1
2024-08-05,100947,60.37788,22.0964,18.45,86.29,2.12,,1
2024-08-07,101990,67.669244,24.929268,15.0,65.54,,0.0,1
2024-08-15,101885,65.57489,28.217659,17.37,73.71,2.2,0.0,1
2024-08-14,100947,60.37788,22.0964,18.72,78.79,3.26,,1
2024-09-12,101851,65.868932,24.179364,14.3,83.58,3.61,0.8,1
2024-09-17,100683,60.303725,25.549164,16.04,92.29,1.65,,1
2024-09-18,100683,60.303725,25.549164,13.01,88.67,2.61,,1
2024-09-19,101660,63.75144,22.52282,15.28,86.62,9.66,,1
2024-09-29,101787,64.684206,25.089192,4.69,79.25,3.88,0.2,1
2024-12-04,101785,64.66589,24.40695,-2.69,80.33,5.13,,1
2024-12-27,101851,65.868932,24.179364,2.19,76.83,5.77,0.0,1
2025-01-27,101785,64.66589,24.40695,-1.68,93.23,4.78,,1
2025-03-09,101851,65.868932,24.179364,-1.8,75.88,1.7,0.0,1
2025-03-19,101785,64.66589,24.40695,-0.99,75.7,9.23,,1
2025-04-02,101851,65.868932,24.179364,6.35,63.96,2.89,0.0,1
2025-05-28,101851,65.868932,24.179364,9.52,78.29,,,1
2025-06-15,101785,64.66589,24.40695,13.08,71.17,5.38,,1
2025-06-16,101959,66.816596,28.688292,9.22,66.46,2.2,0.0,1
2025-07-03,101237,61.040298,28.129162,18.21,84.33,2.79,2.5,1
2025-07-13,101785,64.66589,24.40695,19.91,67.83,5.22,,1
2025-07-17,101831,64.663925,28.056704,17.33,43.42,2.42,0.0,1
2025-07-19,101785,64.66589,24.40695,20.3,62.88,5.0,,1
2025-07-22,101851,65.868932,24.179364,21.64,73.08,,0.0,1
2025-08-07,101237,61.040298,28.129162,15.83,75.12,2.95,0.2,1
2025-08-14,101196,61.200083,26.049667,18.24,67.21,,0.0,1
2025-09-06,101785,64.66589,24.40695,17.83,85.5,4.47,,1
2025-09-11,137208,62.393322,25.688617,16.93,77.46,4.7,0.0,1
2025-09-12,101785,64.66589,24.40695,17.66,66.71,8.17,,1
2025-09-14,101785,64.66589,24.40695,13.54,81.96,4.45,,1
2025-09-18,101785,64.66589,24.40695,13.16,81.75,6.0,,1
2025-09-30,101785,64.66589,24.40695,8.69,77.96,7.23,,1
2025-10-02,101785,64.66589,24.40695,7.89,70.58,6.08,,1
2025-11-05,101785,64.66589,24.40695,8.03,95.21,9.71,,1
2025-11-22,100683,60.303725,25.549164,1.08,84.08,4.73,,1
2025-12-30,101785,64.66589,24.40695,-6.1,74.33,9.06,,1
2026-03-14,101785,64.66589,24.40695,4.55,79.0,7.6,,1
2026-03-24,101785,64.66589,24.40695,2.15,77.33,9.37,,1
2026-04-08,101851,65.868932,24.179364,-0.01,66.25,,0.0,1
2026-04-16,101785,64.66589,24.40695,3.41,79.04,2.62,,1
2026-04-27,101785,64.66589,24.40695,2.75,69.54,8.2,,1
2026-05-03,101756,64.111972,28.336389,6.8,46.33,3.1,0.0,1
2026-05-07,101291,61.838642,22.463678,4.79,48.04,3.09,0.0,1
2015-03-12,101246,61.038791,28.563954,-0.54,72.54,,,1
2015-05-05,101695,64.142631,25.423351,8.5,53.17,,,1
2015-05-10,101785,64.66589,24.40695,6.73,71.46,4.17,,1
2015-05-17,100947,60.37788,22.0964,7.56,74.96,1.85,,1
2015-06-18,101785,64.66589,24.40695,12.1,64.96,3.91,,1
2015-06-23,100947,60.37788,22.0964,15.04,81.33,2.95,,1
2015-07-21,100947,60.37788,22.0964,16.58,75.79,4.9,,1
2015-07-28,100947,60.37788,22.0964,16.35,75.38,2.01,,1
2015-08-16,100947,60.37788,22.0964,17.51,63.21,4.57,,1
2015-08-17,101128,60.64668,23.80559,14.22,64.71,2.17,0.0,1
2015-08-21,101636,63.321083,30.045778,14.62,75.29,1.07,0.0,1
2015-08-25,101785,64.66589,24.40695,16.53,76.79,3.31,,1
2015-09-13,100949,60.454391,22.178695,13.91,73.38,3.07,0.0,1
2015-09-24,100947,60.37788,22.0964,14.06,92.12,5.09,,1
2015-09-25,100947,60.37788,22.0964,14.15,88.46,6.07,,1
2015-09-29,100947,60.37788,22.0964,10.67,81.75,3.77,,1
2015-10-12,101785,64.66589,24.40695,5.58,96.46,7.47,,1
2015-12-28,101785,64.66589,24.40695,-6.52,88.33,3.37,,1
2016-04-11,101785,64.66589,24.40695,1.99,85.08,4.67,,1
2016-04-13,101785,64.66589,24.40695,-0.33,83.08,4.98,,1
2016-04-16,101632,62.601794,29.727131,2.64,61.12,,0.0,1
2016-04-23,101194,60.6965,26.811056,2.31,82.29,,2.2,1
2016-05-06,101785,64.66589,24.40695,8.67,65.79,4.81,,1
2016-05-24,101421,62.322213,27.90785,18.54,60.54,,0.0,1
2016-05-29,101785,64.66589,24.40695,13.62,82.21,3.05,,1
2016-06-04,101831,64.663925,28.056704,5.53,65.46,3.66,0.1,1
2016-07-09,100947,60.37788,22.0964,17.38,76.67,3.7,,1
2016-07-19,101150,60.999201,24.491625,16.51,64.38,3.59,0.0,1
2016-08-02,101785,64.66589,24.40695,16.05,76.29,4.59,,1
2016-08-21,100947,60.37788,22.0964,18.14,84.17,4.25,,1
2016-10-03,100947,60.37788,22.0964,9.28,74.88,5.66,,1
2016-10-03,101785,64.66589,24.40695,8.09,65.54,7.24,,1
2016-10-05,100947,60.37788,22.0964,6.67,72.5,7.92,,1
2016-12-04,100947,60.37788,22.0964,-0.97,87.33,5.58,,1
2017-04-13,100947,60.37788,22.0964,1.25,78.17,5.24,,1
2017-04-29,101690,64.05029,24.72468,2.21,63.12,4.77,1.3,1
2017-05-05,100947,60.37788,22.0964,7.48,69.22,4.19,,1
2017-05-06,100947,60.37788,22.0964,9.49,60.25,5.87,,1
2017-05-23,101785,64.66589,24.40695,7.9,67.25,6.3,,1
2017-06-13,101785,64.66589,24.40695,13.0,58.12,7.04,,1
2017-06-29,101785,64.66589,24.40695,13.73,78.54,3.03,,1
2017-08-11,100967,60.464154,23.649757,17.55,80.58,2.74,0.0,1
2017-08-16,101785,64.66589,24.40695,16.43,71.12,5.26,,1
2017-09-05,101124,61.465606,23.746783,10.05,75.29,,0.0,1
2018-05-20,100947,60.37788,22.0964,11.19,72.71,4.0,,1
2018-05-31,100947,60.37788,22.0964,15.58,51.74,4.29,,1
2018-06-02,101851,65.868932,24.179364,14.84,52.08,1.26,0.0,1
2018-06-20,103794,60.627725,25.193422,15.2,59.04,3.47,0.0,1
2018-07-19,100947,60.37788,22.0964,23.23,63.88,3.33,,1
2018-07-21,874863,60.177967,24.787433,21.84,84.92,3.03,2.4,1
2018-08-04,100947,60.37788,22.0964,20.13,78.04,3.75,,1
2018-08-11,101785,64.66589,24.40695,18.62,71.5,14.26,,1
2018-08-30,101785,64.66589,24.40695,15.85,73.71,5.83,,1
2018-10-16,101851,65.868932,24.179364,4.86,85.67,1.11,0.0,1
2018-10-19,100947,60.37788,22.0964,9.46,74.12,4.83,,1
2019-01-21,102052,68.849278,28.299111,-22.26,81.62,2.07,0.8,1
2019-04-07,101851,65.868932,24.179364,0.09,77.25,3.51,0.0,1
2019-04-11,101104,60.813972,23.49825,-1.76,68.0,3.65,0.0,1
2019-05-28,101785,64.66589,24.40695,11.22,78.92,3.25,,1
2019-06-30,101252,61.1982,28.47308,16.88,59.17,5.74,,1
2019-07-11,101785,64.66589,24.40695,12.53,70.67,5.51,,1
2019-07-24,101103,61.25294,22.34613,19.66,70.83,3.06,0.0,1
2019-08-22,100947,60.37788,22.0964,17.12,77.04,5.31,,1
2019-09-08,101851,65.868932,24.179364,12.11,90.71,2.27,9.3,1
2019-09-11,101785,64.66589,24.40695,17.0,79.58,6.67,,1
2019-09-16,100947,60.37788,22.0964,11.87,78.54,6.99,,1
2019-09-22,101785,64.66589,24.40695,6.67,71.21,8.12,,1
2019-09-22,100683,60.303725,25.549164,6.52,68.92,4.9,,1
2020-01-22,101785,64.66589,24.40695,0.02,73.04,9.33,,1
2020-02-20,101785,64.66589,24.40695,-5.56,68.33,6.38,,1
2020-03-22,101785,64.66589,24.40695,-1.2,76.83,10.16,,1
2020-04-30,101914,66.772783,23.963029,-0.49,69.0,1.98,0.0,1
2020-04-23,100947,60.37788,22.0964,6.85,66.88,4.05,,1
2020-04-25,100947,60.37788,22.0964,3.73,61.79,5.8,,1
2020-05-29,101441,61.801861,29.315056,12.11,51.46,,0.0,1
2020-05-23,137208,62.393322,25.688617,12.52,40.83,3.47,0.0,1
2020-05-23,101785,64.66589,24.40695,10.16,50.62,2.53,,1
2020-05-06,101785,64.66589,24.40695,4.38,79.46,8.21,,1
2020-05-18,100947,60.37788,22.0964,6.81,73.75,5.51,,1
2020-06-10,101315,61.855507,24.804592,17.19,44.75,3.32,0.0,1
2020-06-11,101555,62.921782,26.424701,16.58,58.38,,0.0,1
2020-06-12,100947,60.37788,22.0964,17.83,62.12,4.49,,1
2020-06-18,101959,66.816596,28.688292,17.13,54.83,3.06,9.2,1
2020-06-23,137208,62.393322,25.688617,22.15,44.46,2.26,0.0,1
2020-06-27,101851,65.868932,24.179364,15.42,53.67,2.61,0.0,1
2020-08-02,101785,64.66589,24.40695,16.19,80.12,3.68,,1
2020-08-11,101237,61.040298,28.129162,14.35,68.08,4.87,,1
2020-08-14,101252,61.1982,28.47308,16.34,76.67,4.65,,1
2020-08-21,101851,65.868932,24.179364,17.72,87.25,3.3,0.0,1
2020-08-22,101851,65.868932,24.179364,18.02,88.12,4.5,4.6,1
2020-08-24,100947,60.37788,22.0964,16.91,74.12,5.42,,1
2020-08-31,101785,64.66589,24.40695,13.2,76.48,5.78,,1
2020-09-09,101785,64.66589,24.40695,13.32,77.92,6.53,,1
2020-09-11,101785,64.66589,24.40695,11.58,70.08,8.15,,1
2020-09-18,101785,64.66589,24.40695,10.77,75.54,11.23,,1
2020-09-25,101851,65.868932,24.179364,11.35,90.38,3.91,2.1,1
2020-10-03,100947,60.37788,22.0964,13.28,78.38,7.33,,1
2020-11-04,101851,65.868932,24.179364,4.91,88.67,3.88,0.0,1
2020-11-15,100976,60.418755,24.398622,3.52,87.0,3.15,,1
2020-11-24,100683,60.303725,25.549164,2.22,84.5,4.41,,1
2021-02-08,101851,65.868932,24.179364,-14.06,87.21,1.21,0.0,1
2021-02-16,101785,64.66589,24.40695,-13.33,84.29,4.35,,1
2021-03-28,137208,62.393322,25.688617,3.61,78.96,3.87,0.0,1
2021-04-15,100683,60.303725,25.549164,4.8,54.21,3.8,,1
2021-04-16,101785,64.66589,24.40695,1.96,79.08,3.44,,1
2021-04-29,100947,60.37788,22.0964,3.51,72.25,2.29,,1
2021-05-01,101785,64.66589,24.40695,-0.02,72.08,6.67,,1
2021-05-04,101785,64.66589,24.40695,5.65,43.0,4.81,,1
2021-06-03,101851,65.868932,24.179364,15.16,61.42,2.45,0.0,1
2021-06-12,101586,62.89256,27.63331,18.98,62.42,3.9,2.2,1
2021-06-18,101237,61.040298,28.129162,20.85,56.0,4.29,,1
2021-06-19,100683,60.303725,25.549164,19.65,72.21,3.82,,1
2021-07-02,101785,64.66589,24.40695,17.97,68.25,3.73,,1
2021-07-08,101785,64.66589,24.40695,20.71,78.0,9.3,,1
2021-07-14,100683,60.303725,25.549164,24.65,70.29,3.07,,1
2021-07-15,100947,60.37788,22.0964,25.28,73.54,4.16,,1
2021-07-17,101237,61.040298,28.129162,21.47,48.5,2.23,,1
2021-07-26,101237,61.040298,28.129162,22.3,53.5,1.78,,1
2021-07-29,101237,61.040298,28.129162,19.92,77.0,3.67,,1
2021-08-16,100947,60.37788,22.0964,16.68,82.83,5.59,,1
2021-08-26,101851,65.868932,24.179364,9.97,74.17,2.61,0.0,1
2021-08-29,101851,65.868932,24.179364,12.33,79.92,1.08,0.0,1
2021-09-28,137208,62.393322,25.688617,6.1,88.22,1.64,0.0,1
2021-10-24,101785,64.66589,24.40695,-0.02,82.96,4.86,,1
2021-11-21,100947,60.37788,22.0964,2.06,80.71,7.26,,1
2022-02-10,101785,64.66589,24.40695,-1.15,87.96,12.42,,1
2022-02-26,101785,64.66589,24.40695,-6.25,76.12,6.73,,1
2022-04-19,100968,60.329368,24.97274,6.83,66.5,2.13,0.0,1
2022-04-19,101572,63.143426,27.313171,6.27,71.67,1.0,0.0,1
2022-05-24,101128,60.64668,23.80559,13.95,37.04,2.58,0.0,1
2022-06-06,100683,60.303725,25.549164,13.22,52.46,4.27,,1
2022-06-07,101367,61.879418,26.094783,14.92,55.12,,0.0,1
2022-06-30,101154,61.054083,25.038444,21.34,55.67,,0.0,1
2022-07-05,100947,60.37788,22.0964,18.65,72.25,7.11,,1
2022-07-25,102001,68.084223,27.185006,13.77,80.25,1.75,9.6,1
2022-08-02,100947,60.37788,22.0964,17.59,73.33,5.01,,1
2022-08-05,100947,60.37788,22.0964,20.7,81.33,7.4,,1
2022-08-23,101191,60.898392,26.948819,19.62,72.09,2.69,,1
2022-08-02,101851,65.868932,24.179364,16.24,83.0,2.41,0.0,1
2022-08-11,101194,60.6965,26.811056,19.82,76.71,,0.0,1
2022-08-17,101785,64.66589,24.40695,22.23,74.83,7.39,,1
2022-08-17,101990,67.669244,24.929268,20.4,80.0,2.8,10.0,1
2022-08-18,101851,65.868932,24.179364,14.72,78.96,2.27,0.0,1
2022-08-28,100947,60.37788,22.0964,18.05,86.54,6.61,,1
2022-09-04,101851,65.868932,24.179364,6.61,79.83,1.27,0.0,1
2022-09-05,101785,64.66589,24.40695,10.62,79.71,4.71,,1
2022-09-08,101885,65.57489,28.217659,4.74,75.62,1.42,0.0,1
2022-09-21,101785,64.66589,24.40695,8.0,79.17,5.38,,1
2022-09-23,100947,60.37788,22.0964,12.32,82.0,4.69,,1
2022-09-18,100947,60.37788,22.0964,12.0,84.46,4.52,,1
2022-09-25,100947,60.37788,22.0964,11.17,83.17,1.81,,1
2022-10-01,101785,64.66589,24.40695,5.71,81.62,4.0,,1
2022-10-16,101785,64.66589,24.40695,10.35,89.54,7.63,,1
2022-10-03,101785,64.66589,24.40695,7.74,93.33,3.79,,1
2022-10-24,101785,64.66589,24.40695,3.24,72.83,4.15,,1
2022-11-13,100947,60.37788,22.0964,7.93,85.58,3.65,,1
2023-03-21,104796,60.974654,25.620202,0.05,83.17,,0.0,1
2023-04-20,137208,62.393322,25.688617,8.33,59.21,2.84,0.0,1
2023-04-03,101030,60.375377,26.958926,-0.68,63.54,5.55,0.0,1
2023-04-12,100947,60.37788,22.0964,9.35,68.96,4.38,,1
2023-05-14,100683,60.303725,25.549164,10.67,72.67,3.35,,1
2023-05-24,101785,64.66589,24.40695,11.59,78.42,7.7,,1
2023-05-29,101785,64.66589,24.40695,7.32,78.54,8.92,,1
2023-06-15,101124,61.465606,23.746783,20.04,51.33,,0.0,1
2023-06-17,101787,64.684206,25.089192,17.62,51.71,3.6,0.0,1
2023-07-21,101191,60.898392,26.948819,17.04,63.67,3.98,,1
2023-08-07,101785,64.66589,24.40695,23.56,73.62,7.1,,1
2023-08-01,101785,64.66589,24.40695,17.59,85.67,4.02,,1
2023-08-13,101237,61.040298,28.129162,17.51,87.5,2.21,,1
2023-08-20,101785,64.66589,24.40695,15.43,74.83,2.27,,1
2023-08-28,101785,64.66589,24.40695,15.25,76.46,4.53,,1
2023-08-30,101246,61.038791,28.563954,14.53,90.25,2.84,,1
2023-08-05,100947,60.37788,22.0964,18.22,81.21,5.59,,1
2023-09-05,101785,64.66589,24.40695,13.8,69.92,8.83,,1
2023-09-14,101785,64.66589,24.40695,11.04,72.83,6.08,,1
2023-09-14,100949,60.454391,22.178695,12.53,71.83,2.76,0.0,1
2023-10-09,100683,60.303725,25.549164,3.37,76.62,4.37,,1
2023-12-17,100947,60.37788,22.0964,3.32,80.33,6.42,,1
2024-02-19,101851,65.868932,24.179364,-16.18,85.39,1.61,0.0,1
2024-04-11,100683,60.303725,25.549164,5.69,78.58,5.96,,1
2024-04-19,101785,64.66589,24.40695,-2.8,50.79,5.88,,1
2024-05-29,107029,60.485947,26.592089,18.64,72.21,2.08,0.0,1
2024-05-15,101044,61.460112,21.808395,16.21,51.46,3.91,,1
2024-05-20,101237,61.040298,28.129162,12.85,44.0,3.23,,1
2024-05-23,101237,61.040298,28.129162,17.84,45.75,1.8,,1
2024-06-17,101237,61.040298,28.129162,18.32,68.75,2.98,36.9,1
2024-07-22,137208,62.393322,25.688617,20.65,65.83,2.03,0.0,1
2024-07-29,137208,62.393322,25.688617,18.05,86.54,3.07,4.2,1
2024-08-05,101785,64.66589,24.40695,17.38,77.96,4.64,,1
2024-08-07,137208,62.393322,25.688617,16.66,70.67,1.34,0.0,1
2024-08-09,137208,62.393322,25.688617,17.82,77.88,3.05,2.5,1
2024-08-11,101237,61.040298,28.129162,14.03,85.04,2.29,1.8,1
2024-08-11,137208,62.393322,25.688617,15.22,79.67,2.8,0.0,1
2024-08-25,137208,62.393322,25.688617,17.04,80.5,5.56,1.6,1
2024-08-29,101252,61.1982,28.47308,18.15,77.38,3.28,,1
2024-09-01,101237,61.040298,28.129162,13.86,84.75,2.45,0.5,1
2024-09-02,101785,64.66589,24.40695,15.81,78.67,4.45,,1
2024-09-05,137208,62.393322,25.688617,18.58,80.96,1.34,0.0,1
2024-09-06,101237,61.040298,28.129162,17.39,77.04,1.57,0.0,1
2024-09-10,101840,65.789444,24.582778,18.62,65.29,5.9,,1
2024-09-12,101840,65.789444,24.582778,13.27,86.75,4.29,,1
2024-09-19,101785,64.66589,24.40695,15.43,87.38,9.3,,1
2024-09-20,100683,60.303725,25.549164,16.67,77.5,3.95,,1
2024-12-09,101851,65.868932,24.179364,-1.61,78.5,2.77,0.3,1
2024-12-30,101851,65.868932,24.179364,-1.58,75.38,3.92,1.1,1
2025-02-06,101785,64.66589,24.40695,0.78,87.57,8.87,,1
2025-03-19,101268,62.20324,21.16983,2.75,74.12,10.53,,1
2025-03-26,101785,64.66589,24.40695,-0.75,79.86,7.03,,1
2025-03-30,101785,64.66589,24.40695,3.12,85.54,4.63,,1
2025-03-30,100955,60.374748,23.116611,7.44,80.75,,0.2,1
2025-04-04,101785,64.66589,24.40695,1.13,73.5,8.86,,1
2025-04-10,101785,64.66589,24.40695,-4.22,68.7,5.77,,1
2025-04-30,101794,65.00637,25.393248,1.29,55.58,3.05,,1
2025-05-12,101059,60.722198,21.02681,6.67,74.17,4.4,0.0,1
2025-05-18,101851,65.868932,24.179364,8.99,46.83,2.77,0.0,1
2025-06-10,101150,60.999201,24.491625,14.17,64.83,2.98,1.0,1
2025-06-11,101785,64.66589,24.40695,11.36,84.96,2.18,,1
2025-06-16,137208,62.393322,25.688617,17.57,62.5,2.51,0.7,1
2025-07-01,101966,67.162256,29.177655,12.98,72.52,1.87,0.0,1
2025-07-14,101785,64.66589,24.40695,19.86,76.08,4.78,,1
2025-07-14,137208,62.393322,25.688617,24.38,64.42,2.52,0.0,1
2025-07-20,101785,64.66589,24.40695,21.02,72.17,3.04,,1
2025-07-20,101059,60.722198,21.02681,21.14,73.92,4.33,0.0,1
2025-07-25,100947,60.37788,22.0964,23.0,78.29,3.54,,1
2025-07-24,101059,60.722198,21.02681,22.45,79.42,3.3,0.0,1
2025-08-10,101785,64.66589,24.40695,17.52,76.21,4.2,,1
2025-08-12,101851,65.868932,24.179364,15.04,75.62,,0.0,1
2025-09-02,137208,62.393322,25.688617,12.59,84.42,1.81,0.0,1
2025-10-11,101785,64.66589,24.40695,8.27,78.58,8.01,,1
2025-10-30,100683,60.303725,25.549164,7.12,95.58,4.54,,1
2025-12-24,101785,64.66589,24.40695,0.53,89.75,6.0,,1
2026-01-12,101785,64.66589,24.40695,-14.3,84.54,4.19,,1
2026-01-18,101785,64.66589,24.40695,-0.65,97.96,7.58,,1
2026-03-01,101785,64.66589,24.40695,-3.92,96.83,3.46,,1
2026-04-04,101785,64.66589,24.40695,3.62,51.71,3.79,,1
2026-05-03,101317,61.84591,24.286964,8.77,54.25,,0.1,1
2026-05-08,101785,64.66589,24.40695,6.1,70.25,3.95,,1
2026-05-09,137208,62.393322,25.688617,8.48,43.58,2.71,0.0,1
2015-02-12,101785,64.66589,24.40695,1.08,75.25,12.45,,1
2015-02-15,100947,60.37788,22.0964,-4.24,59.25,4.86,,1
2015-04-11,100947,60.37788,22.0964,4.34,84.33,4.85,,1
2015-04-27,100947,60.37788,22.0964,5.28,89.58,3.35,,1
2015-05-12,100947,60.37788,22.0964,7.81,89.46,8.08,,1
2015-05-15,100947,60.37788,22.0964,5.76,84.5,5.15,,1
2015-05-19,100683,60.303725,25.549164,9.2,71.21,4.21,,1
2015-06-21,101785,64.66589,24.40695,15.12,84.33,5.28,,1
2015-06-27,101785,64.66589,24.40695,11.85,91.29,4.92,,1
2015-07-23,101785,64.66589,24.40695,15.35,86.58,5.09,,1
2015-09-23,101785,64.66589,24.40695,11.83,90.67,7.08,,1
2015-10-10,100947,60.37788,22.0964,4.29,72.25,5.27,,1
2015-11-03,100947,60.37788,22.0964,9.85,89.25,4.01,,1
2016-01-17,101785,64.66589,24.40695,-25.38,77.04,3.53,,1
2016-04-14,100955,60.374748,23.116611,2.29,55.75,,0.0,1
2016-05-04,101246,61.038791,28.563954,12.24,57.5,1.9,,1
2016-05-05,100976,60.418755,24.398622,12.5,57.33,1.12,,1
2016-05-05,101194,60.6965,26.811056,14.08,52.62,,0.0,1
2016-05-09,100947,60.37788,22.0964,12.89,68.5,2.79,,1
2016-07-13,100947,60.37788,22.0964,17.39,83.17,6.17,,1
2016-07-27,100947,60.37788,22.0964,20.06,70.58,4.1,,1
2016-11-25,101785,64.66589,24.40695,-3.37,93.71,4.99,,1
2017-01-15,101785,64.66589,24.40695,-5.05,92.54,5.44,,1
2017-06-17,101785,64.66589,24.40695,13.94,86.33,5.65,,1
2017-06-21,100947,60.37788,22.0964,12.55,69.29,8.75,,1
2017-06-28,100683,60.303725,25.549164,14.92,58.79,4.78,,1
2017-08-11,101103,61.25294,22.34613,17.78,73.88,3.24,0.0,1
2017-08-26,101103,61.25294,22.34613,10.37,83.08,3.99,0.6,1
2017-10-16,100683,60.303725,25.549164,10.79,89.5,6.42,,1
2017-12-25,100947,60.37788,22.0964,2.73,89.79,6.09,,1
2018-05-03,100947,60.37788,22.0964,7.4,87.58,5.38,,1
2018-05-07,101104,60.813972,23.49825,14.19,67.58,3.21,0.0,1
2018-05-12,101785,64.66589,24.40695,11.68,68.96,2.34,,1
2018-05-28,101028,60.391715,25.607297,15.17,43.08,2.3,0.0,1
2018-06-21,137208,62.393322,25.688617,14.07,55.79,1.85,5.6,1
2018-07-03,101932,67.36663,26.62901,18.5,49.58,2.28,0.0,1
2018-07-04,101851,65.868932,24.179364,15.39,84.46,1.28,0.4,1
2018-08-03,101851,65.868932,24.179364,19.61,87.71,1.7,0.1,1
2018-08-15,101851,65.868932,24.179364,11.49,75.58,1.57,0.0,1
2018-08-25,101103,61.25294,22.34613,15.3,74.42,3.33,13.2,1
2018-09-28,101785,64.66589,24.40695,5.34,65.67,6.31,,1
2018-10-15,101785,64.66589,24.40695,10.39,89.46,7.75,,1
2019-04-01,100947,60.37788,22.0964,2.43,71.92,6.34,,1
2019-04-14,101503,63.120333,23.043639,2.41,61.75,1.43,0.0,1
2019-04-18,100947,60.37788,22.0964,6.64,64.75,3.29,,1
2019-04-19,100947,60.37788,22.0964,7.3,66.5,3.57,,1
2019-06-09,101636,63.321083,30.045778,20.3,71.0,3.17,2.4,1
2019-06-12,101536,62.510444,24.807639,9.92,58.92,3.79,0.0,1
